File path; File name; Scanner type; Date and time; Duration; Scan mode; Type; Frequency; Code; Favorite name; System name; Department name; Channel name; Site; TGID; UID; UID Name; Latitude; Longitude
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-23-50.wav;2020-06-22_23-23-50.wav;BCDx36HP;6/22/2020 11:23:56 PM;00:00:06;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;16105;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-25-33.wav;2020-06-21_18-25-33.wav;BCDx36HP;6/21/2020 6:25:37 PM;00:00:04;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-46-38.wav;2020-06-21_16-46-38.wav;BCDx36HP;6/21/2020 4:46:39 PM;00:00:01;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468250;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-13-02.wav;2020-06-20_23-13-02.wav;BCDx36HP;6/20/2020 11:13:05 PM;00:00:02;Normal scan mode;Edacs;851.5625;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;15151;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-14-19.wav;2020-06-21_16-14-19.wav;BCDx36HP;6/21/2020 4:14:20 PM;00:00:01;Normal scan mode;P25Standard;852.6375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_22-49-25.wav;2020-06-20_22-49-25.wav;BCDx36HP;6/20/2020 10:49:27 PM;00:00:01;Normal scan mode;Edacs;853.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-23-45.wav;2020-06-22_23-23-45.wav;BCDx36HP;6/22/2020 11:23:46 PM;00:00:00;Normal scan mode;Edacs;852.8125;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-46-05.wav;2020-06-21_16-46-05.wav;BCDx36HP;6/21/2020 4:46:17 PM;00:00:12;Normal scan mode;P25Standard;853.0375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-14-25.wav;2020-06-21_16-14-25.wav;BCDx36HP;6/21/2020 4:14:27 PM;00:00:01;Normal scan mode;P25Standard;852.6375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466414;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-19-46.wav;2020-06-21_18-19-46.wav;BCDx36HP;6/21/2020 6:19:47 PM;00:00:01;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468134;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-18-38.wav;2020-06-22_23-18-38.wav;BCDx36HP;6/22/2020 11:18:46 PM;00:00:07;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power/Support (Central Maintainence);Simulcast;02-037;15717;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-19-52.wav;2020-06-21_18-19-52.wav;BCDx36HP;6/21/2020 6:19:56 PM;00:00:03;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466595;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-20-56.wav;2020-06-21_17-20-56.wav;BCDx36HP;6/21/2020 5:20:59 PM;00:00:03;Normal scan mode;P25Standard;852.6375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-18-04.wav;2020-06-22_23-18-04.wav;BCDx36HP;6/22/2020 11:18:08 PM;00:00:04;Normal scan mode;Edacs;851.3125;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;16105;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-00-13.wav;2020-06-21_00-00-13.wav;BCDx36HP;6/21/2020 12:00:13 AM;00:00:00;Normal scan mode;P25Standard;770.2937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Emeryville;Police Dispatch;ALCO Northwest Simulcast;3155;3143002;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-20-14.wav;2020-06-22_23-20-14.wav;BCDx36HP;6/22/2020 11:20:20 PM;00:00:05;Normal scan mode;Edacs;851.8875;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;16105;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-18-52.wav;2020-06-21_17-18-52.wav;BCDx36HP;6/21/2020 5:18:54 PM;00:00:01;Normal scan mode;P25Standard;851.9625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;108;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-14-06.wav;2020-06-21_18-14-06.wav;BCDx36HP;6/21/2020 6:14:08 PM;00:00:01;Normal scan mode;P25Standard;852.8000;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-12-59.wav;2020-06-22_23-12-59.wav;BCDx36HP;6/22/2020 11:13:01 PM;00:00:02;Normal scan mode;Edacs;852.8125;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-14-52.wav;2020-06-21_17-14-52.wav;BCDx36HP;6/21/2020 5:14:52 PM;00:00:00;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466368;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-22-11.wav;2020-06-22_23-22-11.wav;BCDx36HP;6/22/2020 11:22:16 PM;00:00:04;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Train Operations;R Line (Richmond);Simulcast;02-027;15712;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-14-46.wav;2020-06-21_17-14-46.wav;BCDx36HP;6/21/2020 5:14:48 PM;00:00:02;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-22-05.wav;2020-06-22_23-22-05.wav;BCDx36HP;6/22/2020 11:22:06 PM;00:00:01;Normal scan mode;Edacs;852.0375;;Transit;Bay Area Rapid Transit (BART);Train Operations;R Line (Richmond);Simulcast;02-027;15698;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-22-39.wav;2020-06-22_23-22-39.wav;BCDx36HP;6/22/2020 11:22:40 PM;00:00:01;Normal scan mode;Edacs;851.8875;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-29-05.wav;2020-06-21_16-29-05.wav;BCDx36HP;6/21/2020 4:29:12 PM;00:00:07;Normal scan mode;P25Standard;851.0625;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;111;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-19-06.wav;2020-06-21_17-19-06.wav;BCDx36HP;6/21/2020 5:19:08 PM;00:00:01;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;108;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-59-43.wav;2020-06-20_23-59-43.wav;BCDx36HP;6/20/2020 11:59:45 PM;00:00:01;Normal scan mode;Edacs;851.0375;;180683-BART;Bay Area Rapid Transit (BART);Train Operations;Home (Emergency Button);Simulcast;02-021;;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-02-47.wav;2020-06-20_23-02-47.wav;BCDx36HP;6/20/2020 11:02:49 PM;00:00:02;Normal scan mode;Edacs;853.3625;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;7197;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-11-29.wav;2020-06-21_16-11-29.wav;BCDx36HP;6/21/2020 4:11:30 PM;00:00:01;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-31-07.wav;2020-06-21_17-31-07.wav;BCDx36HP;6/21/2020 5:31:09 PM;00:00:01;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;108;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-14-14.wav;2020-06-22_23-14-14.wav;BCDx36HP;6/22/2020 11:14:16 PM;00:00:02;Normal scan mode;Edacs;851.3125;;Transit;Bay Area Rapid Transit (BART);Train Operations;K Line (Oakland);Simulcast;02-024;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-14-00.wav;2020-06-22_23-14-00.wav;BCDx36HP;6/22/2020 11:14:01 PM;00:00:01;Normal scan mode;Edacs;852.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;15466;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_12-15-31.wav;2020-06-21_12-15-31.wav;BCDx36HP;6/21/2020 12:15:33 PM;00:00:02;Normal scan mode;P25Standard;772.3937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);East Bay Regional Park District;Police Dispatch;ALCO Northwest Simulcast;10005;3278001;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-15-56.wav;2020-06-21_18-15-56.wav;BCDx36HP;6/21/2020 6:15:57 PM;00:00:00;Normal scan mode;P25Standard;852.6375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-18-35.wav;2020-06-21_16-18-35.wav;BCDx36HP;6/21/2020 4:18:45 PM;00:00:09;Normal scan mode;P25Standard;852.8000;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;111;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-45-33.wav;2020-06-21_17-45-33.wav;BCDx36HP;6/21/2020 5:45:34 PM;00:00:00;Normal scan mode;P25Standard;852.6375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466215;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-59-53.wav;2020-06-20_23-59-53.wav;BCDx36HP;6/20/2020 11:59:55 PM;00:00:01;Normal scan mode;Edacs;852.2375;;180683-BART;Bay Area Rapid Transit (BART);Train Operations;Home (Emergency Button);Simulcast;02-021;;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-21-44.wav;2020-06-22_23-21-44.wav;BCDx36HP;6/22/2020 11:21:50 PM;00:00:06;Normal scan mode;Edacs;851.5625;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power/Support (Central Maintainence);Simulcast;02-037;16101;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-19-54.wav;2020-06-22_23-19-54.wav;BCDx36HP;6/22/2020 11:19:57 PM;00:00:02;Normal scan mode;Edacs;852.8125;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-17-45.wav;2020-06-22_23-17-45.wav;BCDx36HP;6/22/2020 11:17:51 PM;00:00:06;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-22-01.wav;2020-06-22_23-22-01.wav;BCDx36HP;6/22/2020 11:22:04 PM;00:00:02;Normal scan mode;Edacs;851.5625;;Transit;Bay Area Rapid Transit (BART);Train Operations;R Line (Richmond);Simulcast;02-027;16124;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_18-53-23.wav;2020-06-22_18-53-23.wav;BCDx36HP;6/22/2020 6:53:24 PM;00:00:00;Normal scan mode;P25Standard;772.9937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Oakland;Police Service 1;ALCO Northwest Simulcast;3410;3204203;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-37-22.wav;2020-06-21_18-37-22.wav;BCDx36HP;6/21/2020 6:37:23 PM;00:00:01;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;111;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-15-49.wav;2020-06-21_16-15-49.wav;BCDx36HP;6/21/2020 4:15:50 PM;00:00:01;Normal scan mode;P25Standard;853.0375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_22-46-58.wav;2020-06-20_22-46-58.wav;BCDx36HP;6/20/2020 10:47:00 PM;00:00:01;Normal scan mode;Edacs;851.3125;;Transit;Bay Area Rapid Transit (BART);Maintenance;Maintenance 12 (Elevator Repair);Simulcast;03-134;11625;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-23-43.wav;2020-06-21_18-23-43.wav;BCDx36HP;6/21/2020 6:23:57 PM;00:00:13;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-12-52.wav;2020-06-20_23-12-52.wav;BCDx36HP;6/20/2020 11:12:58 PM;00:00:05;Normal scan mode;Edacs;853.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;15151;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_18-49-47.wav;2020-06-22_18-49-47.wav;BCDx36HP;6/22/2020 6:49:49 PM;00:00:02;Normal scan mode;P25Standard;772.6937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Oakland;Police Service 1;ALCO Northwest Simulcast;3410;3215095;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-09-47.wav;2020-06-21_18-09-47.wav;BCDx36HP;6/21/2020 6:09:48 PM;00:00:01;Normal scan mode;P25Standard;851.9625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468082;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-14-02.wav;2020-06-21_18-14-02.wav;BCDx36HP;6/21/2020 6:14:05 PM;00:00:02;Normal scan mode;P25Standard;852.8000;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468258;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-09-53.wav;2020-06-21_18-09-53.wav;BCDx36HP;6/21/2020 6:09:54 PM;00:00:01;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-51-25.wav;2020-06-21_16-51-25.wav;BCDx36HP;6/21/2020 4:51:27 PM;00:00:02;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-45-50.wav;2020-06-21_16-45-50.wav;BCDx36HP;6/21/2020 4:45:52 PM;00:00:01;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-20-38.wav;2020-06-22_23-20-38.wav;BCDx36HP;6/22/2020 11:20:39 PM;00:00:00;Normal scan mode;Edacs;851.8875;;Transit;Bay Area Rapid Transit (BART);Train Operations;R Line (Richmond);Simulcast;02-027;16124;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-21-46.wav;2020-06-21_18-21-46.wav;BCDx36HP;6/21/2020 6:21:49 PM;00:00:02;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-04-22.wav;2020-06-20_23-04-22.wav;BCDx36HP;6/20/2020 11:04:25 PM;00:00:03;Normal scan mode;Edacs;853.3625;;Transit;Bay Area Rapid Transit (BART);Train Operations;R Line (Richmond);Simulcast;02-027;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-10-51.wav;2020-06-21_16-10-51.wav;BCDx36HP;6/21/2020 4:10:53 PM;00:00:01;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466142;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-33-12.wav;2020-06-21_17-33-12.wav;BCDx36HP;6/21/2020 5:33:13 PM;00:00:01;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;108;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-21-59.wav;2020-06-21_16-21-59.wav;BCDx36HP;6/21/2020 4:22:00 PM;00:00:01;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466163;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-18-14.wav;2020-06-22_23-18-14.wav;BCDx36HP;6/22/2020 11:18:19 PM;00:00:05;Normal scan mode;Edacs;851.3125;;Transit;Bay Area Rapid Transit (BART);Maintenance;BART 2;Simulcast;03-002;11309;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-11-30.wav;2020-06-22_23-11-30.wav;BCDx36HP;6/22/2020 11:11:33 PM;00:00:03;Normal scan mode;Edacs;851.3125;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-00-03.wav;2020-06-21_00-00-03.wav;BCDx36HP;6/21/2020 12:00:06 AM;00:00:03;Normal scan mode;Edacs;853.0375;;Transit;Bay Area Rapid Transit (BART);Train Operations;C Line (Pittsburg/Bay Point);Simulcast;02-026;8169;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-13-06.wav;2020-06-20_23-13-06.wav;BCDx36HP;6/20/2020 11:13:11 PM;00:00:05;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;16104;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-31-57.wav;2020-06-21_18-31-57.wav;BCDx36HP;6/21/2020 6:31:57 PM;00:00:00;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-23-40.wav;2020-06-22_23-23-40.wav;BCDx36HP;6/22/2020 11:23:42 PM;00:00:02;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Train Operations;K Line (Oakland);Simulcast;02-024;15704;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-19-57.wav;2020-06-21_18-19-57.wav;BCDx36HP;6/21/2020 6:19:59 PM;00:00:01;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-20-53.wav;2020-06-21_17-20-53.wav;BCDx36HP;6/21/2020 5:20:55 PM;00:00:01;Normal scan mode;P25Standard;852.6375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466493;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-35-26.wav;2020-06-21_18-35-26.wav;BCDx36HP;6/21/2020 6:35:27 PM;00:00:00;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466215;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-50-07.wav;2020-06-21_17-50-07.wav;BCDx36HP;6/21/2020 5:50:10 PM;00:00:02;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466414;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-58-06.wav;2020-06-20_23-58-06.wav;BCDx36HP;6/20/2020 11:58:06 PM;00:00:00;Normal scan mode;P25Standard;771.4937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Alameda Co Fire;Dispatch 1;ALCO Northwest Simulcast;2605;3030352;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-20-05.wav;2020-06-22_23-20-05.wav;BCDx36HP;6/22/2020 11:20:06 PM;00:00:00;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-41-16.wav;2020-06-21_18-41-16.wav;BCDx36HP;6/21/2020 6:41:18 PM;00:00:01;Normal scan mode;P25Standard;851.9625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468181;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-13-22.wav;2020-06-21_18-13-22.wav;BCDx36HP;6/21/2020 6:13:24 PM;00:00:01;Normal scan mode;P25Standard;851.0625;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;111;;;
